"","X","inv_pres1","inv_pres2","inv_federal","inv_estadual","inv_gov","votaria","pref_cand","pref_part","inv_gov2","houseincome","income","catincome","male","efficacygov","efficacyvote","congressev","wouldvote","right","partyeval","knowledge","interest","education","age","govevaluation"
"1492",1492,0,0,0,0,0,1,1,1,0,1000,700,2,0,5,5,2,2,9,2,14,2,8,38,4
"1493",1493,0,0,0,0,0,1,1,1,0,750,531,2,0,5,5,4,2,NA,3,4,3,7,22,5
"1494",1494,0,0,0,NA,0,1,1,2,0,204,1,0,0,1,5,3,2,10,4,7,2,7,58,5
"1495",1495,0,NA,1,0,1,1,2,2,NA,200,400,1,1,5,5,1,2,10,1,4,3,3,44,6
"1496",1496,0,0,0,0,0,3,1,1,0,1000,2500,3,1,5,5,5,1,10,4,5,2,7,29,5
"1497",1497,0,0,0,0,0,1,1,1,0,255,510,1,1,5,5,3,2,NA,3,3,2,4,40,5
"1498",1498,0,0,0,0,0,1,1,2,0,120,510,1,1,5,5,1,2,10,1,9,4,4,48,6
"1499",1499,0,0,0,0,0,3,1,1,0,750,985,2,1,5,5,6,1,NA,5,6,3,3,65,6
"1500",1500,0,0,0,0,0,3,1,2,0,1500,1,0,0,5,2,5,1,NA,5,3,3,8,21,5
"1501",1501,0,0,0,NA,NA,1,1,2,NA,600,300,1,0,5,5,NA,2,NA,NA,2,2,1,55,NA
"1502",1502,0,0,0,NA,0,1,1,2,NA,85,1,0,0,5,5,5,2,NA,5,3,2,4,37,5
"1503",1503,0,0,0,0,0,3,1,1,NA,120,200,1,0,4,4,5,1,7,4,7,3,7,20,5
"1504",1504,0,0,0,0,0,3,1,1,NA,266.666656494141,300,1,1,5,5,5,1,NA,4,4,1,3,19,5
"1505",1505,0,0,0,NA,0,3,1,2,NA,1100,110,1,0,4,5,NA,1,5,6,3,3,4,41,6
"1506",1506,0,0,0,0,0,3,1,1,NA,510,1,0,0,5,5,5,1,10,5,5,3,7,26,5
"1507",1507,0,0,0,0,0,2,1,2,NA,875,800,2,1,3,4,4,NA,4,3,3,1,9,30,5
"1508",1508,0,0,0,0,0,3,2,2,NA,650,650,2,1,NA,NA,5,1,NA,NA,4,1,2,46,5
"1509",1509,0,1,NA,0,0,3,1,1,NA,204,200,1,1,2,4,4,1,7,5,3,3,6,21,4
"1510",1510,0,0,0,NA,0,3,NA,2,NA,127.5,1,0,0,NA,5,4,1,NA,4,0,1,3,47,5
"1511",1511,0,0,NA,NA,0,2,1,2,NA,260,150,1,0,5,5,NA,NA,NA,NA,3,4,4,31,NA
"1512",1512,0,0,0,0,0,3,1,2,NA,1020,510,1,1,5,5,5,1,NA,5,4,4,1,72,5
"1513",1513,0,0,0,0,0,3,1,1,NA,1500,510,1,1,3,5,2,1,8,2,7,3,8,20,2
"1514",1514,0,0,0,1,0,1,1,2,NA,275,200,1,0,5,5,4,2,2,4,2,3,6,29,4
"1515",1515,0,0,NA,NA,NA,3,2,2,NA,255,1,0,0,5,5,NA,1,7,NA,4,2,4,20,4
"1516",1516,0,0,1,1,1,1,2,2,NA,255,510,1,0,5,5,4,2,NA,4,3,1,3,29,4
"1517",1517,0,0,NA,NA,0,3,1,1,NA,150,50,1,1,5,5,5,1,7,4,4,2,2,26,4
"1518",1518,0,0,NA,NA,0,1,2,1,NA,255,510,1,0,5,5,NA,2,NA,NA,2,2,5,36,4
"1519",1519,0,0,NA,NA,0,3,1,2,NA,572,572,2,0,4,5,5,1,5,5,4,3,2,56,2
"1520",1520,0,0,NA,NA,0,1,NA,2,NA,300,900,2,1,5,5,NA,2,NA,2,2,2,1,50,5
"1521",1521,0,0,NA,1,0,3,1,1,NA,266.666656494141,200,1,0,5,5,5,1,3,5,4,2,6,38,5
"1522",1522,NA,NA,NA,0,NA,3,1,2,NA,1530,1020,2,0,4,5,1,1,NA,1,2,3,1,71,1
"1523",1523,0,0,NA,NA,NA,3,NA,2,NA,255,510,1,1,5,5,5,1,NA,5,1,1,1,71,5
"1524",1524,0,0,1,1,1,3,2,2,NA,266.666656494141,250,1,0,4,4,3,1,NA,3,2,1,2,68,4
"1525",1525,0,0,1,1,0,1,2,2,NA,466.666656494141,200,1,1,5,5,2,2,NA,2,2,1,6,38,2
"1526",1526,NA,NA,NA,0,NA,1,1,2,NA,170,510,1,0,5,5,4,2,NA,4,1,2,4,50,5
"1527",1527,0,0,0,1,0,1,1,2,NA,900,600,2,1,2,3,4,2,6,2,3,2,7,29,5
"1528",1528,0,0,0,0,0,1,2,2,NA,500,300,1,0,4,4,4,2,NA,4,4,3,7,49,4
"1529",1529,0,0,1,1,0,3,1,2,NA,660,300,1,1,4,3,NA,1,NA,NA,5,4,4,40,5
"1530",1530,NA,NA,NA,0,NA,3,1,1,NA,600,510,1,1,4,4,NA,1,9,NA,1,3,3,65,NA
"1531",1531,0,0,0,0,0,3,1,2,NA,510,510,1,1,5,5,2,1,NA,5,2,1,7,22,2
"1532",1532,0,0,0,0,0,3,1,2,NA,850,1100,3,1,3,1,4,1,6,4,6,3,8,34,4
"1533",1533,0,0,NA,NA,0,1,1,1,NA,2500,2500,3,0,2,1,5,2,3,5,4,3,9,28,6
"1534",1534,0,0,0,0,0,3,2,2,NA,250,1000,2,1,5,4,5,1,8,5,4,3,4,47,5
"1535",1535,NA,0,NA,0,NA,1,1,1,NA,260,600,2,0,4,5,1,2,10,4,7,4,7,44,5
"1536",1536,0,0,0,0,0,3,2,2,NA,425,900,2,0,5,5,5,1,10,2,4,3,6,37,5
"1537",1537,0,0,0,0,0,3,2,2,NA,200,400,1,1,5,5,4,1,9,4,3,2,7,59,4
"1538",1538,0,0,NA,NA,0,1,2,2,NA,1020,1,0,1,1,1,1,2,NA,1,0,1,3,18,6
"1539",1539,0,0,NA,NA,0,3,1,1,NA,1000,900,2,1,5,5,5,1,NA,3,3,3,3,23,5
"1540",1540,0,0,NA,0,0,3,2,2,NA,500,1,0,0,5,5,NA,1,NA,1,4,3,4,23,NA
"1541",1541,0,0,0,0,0,3,1,1,NA,325,500,1,1,5,5,2,1,0,2,6,3,6,49,5
"1542",1542,0,0,0,0,0,1,1,2,NA,255,1,0,0,3,5,5,2,NA,5,1,3,5,56,5
"1543",1543,0,0,0,0,0,3,1,1,NA,500,700,2,1,5,5,4,1,NA,4,5,3,7,31,5
"1544",1544,0,0,0,0,0,3,1,1,NA,500,510,1,1,5,5,4,1,10,5,6,3,7,25,5
"1545",1545,0,0,NA,NA,0,1,2,2,NA,625,1,0,0,NA,NA,1,2,NA,1,4,2,4,44,5
"1546",1546,0,0,0,0,0,1,1,1,NA,625,1020,2,1,3,3,2,2,NA,2,3,2,4,62,6
"1547",1547,0,0,0,0,0,3,1,2,NA,533.333312988281,800,2,1,5,5,3,1,NA,4,4,3,3,30,5
"1548",1548,0,0,0,0,0,1,2,2,NA,100,250,1,1,3,5,4,2,NA,4,5,2,3,21,5
"1549",1549,0,0,0,0,0,3,1,1,NA,1500,700,2,1,5,5,5,1,NA,6,4,4,4,43,6
"1550",1550,0,0,0,0,0,3,1,1,NA,366.666656494141,600,2,0,NA,3,1,1,NA,4,3,3,3,49,6
"1551",1551,0,0,0,0,0,3,1,2,NA,250,510,1,0,5,5,6,1,NA,5,4,3,5,39,6
"1552",1552,0,0,0,0,0,3,2,2,NA,240,1000,2,1,5,4,4,1,NA,4,6,2,7,42,5
"1553",1553,0,0,0,0,0,3,1,2,NA,300,510,1,0,5,5,6,1,1,3,4,3,7,34,4
"1554",1554,0,0,0,NA,0,3,1,2,NA,102,1,0,0,2,4,4,1,NA,4,4,3,5,20,5
"1555",1555,0,0,0,0,0,3,1,1,NA,400,600,2,1,5,5,3,1,7,4,5,3,8,52,6
"1556",1556,NA,0,NA,0,NA,3,1,2,NA,220,510,1,0,3,5,1,1,NA,4,13,2,3,65,6
"1557",1557,0,0,NA,0,0,3,2,2,NA,160,1,0,0,4,4,2,1,NA,NA,0,2,6,30,5
"1558",1558,0,0,0,0,0,2,2,1,NA,333.333343505859,700,2,1,5,4,4,NA,NA,4,4,3,2,60,5
"1559",1559,0,0,0,0,0,3,2,2,NA,200,1,0,0,5,5,3,1,NA,3,3,3,3,33,5
"1560",1560,0,0,0,NA,0,3,1,2,NA,1650,800,2,0,4,3,4,1,NA,1,3,2,7,27,5
"1561",1561,0,0,0,0,0,3,1,2,0,510,510,1,0,5,5,1,1,8,1,10,4,7,22,1
"1562",1562,0,0,NA,0,0,3,2,2,0,1333.33337402344,1,0,0,5,4,NA,1,7,3,5,2,3,37,5
"1563",1563,0,0,0,NA,0,3,NA,2,0,416.666656494141,610,2,0,5,5,NA,1,NA,2,1,2,1,70,4
"1564",1564,0,0,0,0,0,1,1,2,0,750,1,0,0,5,5,2,2,6,2,3,4,6,45,5
"1565",1565,0,0,0,0,0,3,1,1,0,1500,1815,3,1,5,5,3,1,5,2,14,3,9,33,5
"1566",1566,0,0,0,0,0,1,1,2,0,500,1,0,1,4,3,4,2,5,1,4,3,4,27,3
"1567",1567,0,0,0,0,0,3,2,2,0,255,650,2,1,5,5,1,1,5,2,6,3,7,23,5
"1568",1568,0,0,0,0,0,3,2,2,0,250,510,1,1,5,5,3,1,5,2,7,3,4,42,4
"1569",1569,0,0,0,0,0,3,1,1,0,325,150,1,0,5,5,3,1,8,3,11,3,5,18,3
"1570",1570,0,0,0,0,0,1,1,2,0,850,600,2,0,4,5,5,2,9,5,4,1,5,35,5
"1571",1571,0,0,0,0,0,3,1,1,0,500,NA,2,1,5,5,3,1,4,4,12,3,9,37,6
"1572",1572,0,0,0,0,0,3,1,1,0,375,1000,2,1,5,5,4,1,7,4,12,3,1,45,3
"1573",1573,0,0,0,0,0,3,1,1,0,225,1,0,1,5,5,NA,1,NA,5,6,2,2,25,5
"1574",1574,0,0,0,0,0,3,2,2,0,1020,1020,2,0,4,5,NA,1,5,NA,4,2,2,67,5
"1575",1575,0,0,0,0,0,2,NA,2,0,620,500,1,1,5,5,NA,NA,6,NA,10,3,3,30,5
"1576",1576,0,0,1,1,0,1,1,2,0,350,510,1,0,5,3,4,2,5,4,4,4,9,58,4
"1577",1577,0,0,0,0,0,3,1,2,0,510,510,1,0,5,5,3,1,NA,3,3,3,3,62,NA
"1578",1578,0,0,0,0,0,3,1,1,0,400,200,1,1,5,5,2,1,8,2,7,3,1,46,5
"1579",1579,0,0,0,0,0,1,1,2,0,125,1,0,0,5,5,3,2,6,3,2,2,4,34,1
"1580",1580,0,0,0,0,0,3,1,1,0,200,200,1,1,5,5,2,1,NA,2,4,3,1,31,2
"1581",1581,NA,0,NA,0,NA,2,1,2,0,525,510,1,0,5,5,4,NA,7,4,11,2,7,23,5
"1582",1582,0,0,NA,0,0,1,1,2,0,170,510,1,1,5,5,4,2,3,5,7,2,5,52,5
"1583",1583,NA,0,NA,0,NA,3,1,1,0,400,400,1,1,5,5,4,1,5,4,6,4,2,40,5
"1584",1584,0,0,NA,NA,0,1,1,1,0,500,600,2,1,5,5,5,2,9,5,6,3,3,29,5
"1585",1585,0,0,NA,NA,0,3,1,1,0,600,400,1,1,NA,NA,3,1,8,3,3,3,6,19,3
"1586",1586,0,0,0,1,0,3,1,1,0,170,140,1,0,4,3,4,1,10,4,4,4,4,38,4
"1587",1587,0,0,1,1,0,3,1,1,0,170,1,0,0,5,5,5,1,NA,5,5,3,6,21,5
"1588",1588,0,0,0,NA,0,3,1,2,0,255,1,0,0,5,5,NA,1,NA,NA,4,3,2,53,5
"1589",1589,0,0,0,0,0,3,1,1,0,510,510,1,0,5,5,3,1,8,4,7,3,2,61,4
"1590",1590,0,0,0,0,0,3,1,1,0,510,510,1,1,5,5,4,1,8,NA,9,3,3,73,5
"1591",1591,0,0,0,0,0,3,2,2,0,500,800,2,1,5,5,3,1,5,3,6,3,7,44,5
"1592",1592,1,1,1,1,NA,3,2,2,1,200,510,1,1,5,4,3,1,5,3,5,1,2,33,3
"1593",1593,0,0,0,0,0,1,1,1,0,500,1000,2,1,5,5,4,2,9,4,8,2,4,35,4
"1594",1594,1,1,1,1,1,2,2,2,1,166.66667175293,1,0,0,3,1,5,NA,NA,4,2,1,4,44,5
"1595",1595,NA,NA,NA,0,NA,1,2,2,NA,170,1,0,0,5,4,4,2,NA,4,2,1,7,48,4
"1596",1596,0,0,0,0,0,2,1,1,0,375,510,1,1,5,5,3,NA,NA,4,7,2,5,33,NA
"1597",1597,0,0,NA,0,0,3,1,2,0,24,20,1,0,5,5,NA,1,9,4,3,3,7,23,5
"1598",1598,0,0,0,0,0,3,2,1,0,510,510,1,0,5,5,NA,1,NA,NA,5,2,3,49,5
"1599",1599,0,0,0,0,0,3,1,2,0,666.666687011719,1,0,0,5,5,NA,1,5,NA,7,NA,8,18,5
"1600",1600,0,0,0,NA,0,3,1,1,0,255,510,1,1,5,5,NA,1,NA,NA,4,3,2,42,NA
"1601",1601,0,1,0,0,0,1,1,1,0,250,200,1,1,5,5,3,2,8,3,9,3,7,22,5
"1602",1602,0,0,0,0,0,1,1,1,0,200,70,1,0,5,5,3,2,NA,3,10,2,7,28,3
"1603",1603,0,0,0,0,0,3,1,1,0,1020,1020,2,1,5,5,3,1,NA,3,2,4,1,66,NA
"1604",1604,0,0,0,0,0,2,1,1,1,150,100,1,0,5,5,4,NA,9,2,9,2,3,29,4
"1605",1605,0,0,0,0,0,3,1,1,0,255,1,0,0,5,5,NA,1,7,4,6,2,3,52,4
"1606",1606,0,0,0,0,0,3,1,1,0,500,400,1,0,5,5,NA,1,9,5,4,3,4,50,5
"1607",1607,0,0,0,0,0,3,1,1,0,600,500,1,0,1,4,4,1,10,4,3,3,7,27,4
"1608",1608,NA,NA,NA,0,NA,3,2,2,NA,510,510,1,1,3,4,5,1,3,4,2,1,1,65,5
"1609",1609,0,0,1,NA,0,1,1,1,NA,400,515,2,1,4,4,4,2,NA,4,5,3,4,32,5
"1610",1610,0,0,NA,0,0,3,1,2,NA,137.5,400,1,1,5,5,4,1,NA,3,3,2,2,62,5
"1611",1611,0,0,NA,0,0,3,1,1,NA,266.666656494141,800,2,1,5,5,5,1,NA,2,4,2,3,32,4
"1612",1612,0,0,0,0,0,1,2,1,NA,333.333343505859,400,1,0,4,5,4,2,2,2,4,2,5,25,4
"1613",1613,0,0,NA,0,0,3,1,2,NA,100,1,0,0,4,5,3,1,NA,2,3,2,2,58,4
"1614",1614,0,0,0,1,0,3,2,2,NA,116,300,1,1,5,4,6,1,NA,4,4,1,7,21,5
"1615",1615,0,0,NA,NA,0,3,1,1,NA,590,590,2,0,5,5,2,1,10,2,5,3,6,26,4
"1616",1616,NA,0,NA,0,NA,3,1,1,NA,1250,2000,3,1,4,5,4,1,1,3,8,3,9,34,6
"1617",1617,0,0,NA,NA,0,1,1,2,NA,644,134,1,0,5,5,5,2,10,NA,5,3,5,26,NA
"1618",1618,NA,0,NA,0,NA,3,NA,2,NA,1020,510,1,0,5,5,NA,1,NA,NA,1,1,1,66,NA
"1619",1619,0,0,0,0,0,1,1,1,NA,90,100,1,0,2,1,4,2,NA,6,4,2,2,45,5
"1620",1620,0,0,NA,NA,0,3,1,2,NA,150,150,1,0,5,1,6,1,NA,4,4,3,5,26,4
"1621",1621,NA,NA,NA,0,NA,1,1,1,NA,503.333343505859,510,1,1,5,5,4,2,4,3,8,2,5,24,3
"1622",1622,0,0,NA,NA,0,1,1,1,NA,127.5,510,1,1,5,5,4,2,10,5,4,3,4,56,5
"1623",1623,0,0,0,0,0,3,1,1,NA,150,240,1,1,5,5,5,1,7,4,6,2,7,21,5
"1624",1624,0,0,NA,0,0,3,1,2,NA,1060,510,1,1,4,5,5,1,10,5,4,3,1,42,5
"1625",1625,0,0,NA,0,0,3,1,1,NA,100,50,1,1,4,5,3,1,5,4,6,3,7,23,3
"1626",1626,0,0,0,NA,0,3,2,2,NA,150,300,1,1,5,5,4,1,7,4,9,2,8,25,3
"1627",1627,0,0,0,0,0,3,1,1,NA,200,600,2,1,5,5,5,1,8,5,5,3,1,52,5
"1628",1628,0,0,0,0,0,3,1,2,NA,500,950,2,0,3,5,5,1,9,5,4,3,7,63,6
"1629",1629,0,0,0,NA,0,1,1,1,NA,350,120,1,0,5,5,5,2,7,5,9,2,1,34,5
"1630",1630,0,0,NA,NA,0,3,1,1,NA,255,200,1,0,5,5,6,1,8,6,3,3,7,28,4
"1631",1631,0,NA,NA,NA,0,3,1,1,NA,833.333312988281,1500,3,1,5,5,3,1,1,4,8,3,3,44,3
"1632",1632,0,0,0,0,0,3,1,1,NA,666.666687011719,1,0,0,4,4,5,1,10,4,5,3,7,46,4
"1633",1633,0,0,0,NA,0,3,1,2,NA,2000,1100,3,0,2,2,4,1,NA,4,4,4,7,24,4
"1634",1634,0,0,NA,0,0,3,1,1,NA,250,1,0,1,5,5,1,1,0,1,3,3,6,22,4
"1635",1635,0,0,0,0,0,1,1,2,NA,255,1,0,0,5,5,5,2,7,4,4,2,5,43,5
"1636",1636,0,0,0,0,0,3,2,1,NA,2000,2000,3,0,5,5,5,1,10,5,7,3,9,53,5
"1637",1637,0,0,0,0,0,1,1,1,NA,170,1,0,0,5,5,5,2,10,1,4,4,4,21,6
"1638",1638,0,0,0,0,0,3,1,1,NA,500,400,1,0,5,4,4,1,10,4,7,4,5,18,4
"1639",1639,0,0,NA,NA,0,1,1,2,NA,100,1,0,1,5,4,5,2,NA,5,3,2,3,33,5
"1640",1640,0,0,NA,NA,0,3,1,1,NA,340,510,1,1,5,5,4,1,NA,2,3,2,4,55,4
"1641",1641,NA,0,NA,0,NA,1,2,1,NA,1250,5000,4,1,5,5,5,2,3,4,5,2,9,47,4
"1642",1642,0,0,NA,0,0,1,2,2,NA,100,200,1,1,5,5,4,2,9,4,5,3,1,37,5
"1643",1643,0,0,NA,NA,0,1,2,1,NA,1800,1100,3,0,5,5,4,2,9,4,5,3,10,36,4
"1644",1644,0,0,NA,NA,0,1,1,1,NA,150,112,1,0,1,1,5,2,NA,5,4,2,2,43,5
"1645",1645,NA,NA,NA,0,NA,2,1,1,NA,510,510,1,1,4,3,5,NA,NA,5,3,2,1,66,5
"1646",1646,0,0,1,1,0,1,1,1,NA,510,510,1,0,4,3,1,2,10,1,5,2,4,64,1
"1647",1647,0,0,0,NA,0,1,1,2,NA,233.33332824707,400,1,1,3,4,2,2,10,4,3,3,6,26,5
"1648",1648,0,0,0,0,0,3,1,1,NA,1000,1020,2,0,5,5,NA,1,NA,NA,6,2,3,64,5
"1649",1649,0,0,0,0,0,1,1,1,NA,255,1,0,0,5,5,4,2,NA,5,4,3,5,26,4
"1650",1650,0,0,0,0,0,3,1,2,NA,285,510,1,1,5,5,4,1,8,5,10,2,3,45,5
"1651",1651,0,0,0,0,0,3,1,1,NA,627.5,510,1,0,5,5,4,1,3,4,12,3,5,45,5
"1652",1652,0,NA,0,0,0,1,1,1,NA,300,400,1,0,5,5,5,2,2,5,7,3,6,48,5
"1653",1653,0,0,0,0,0,3,1,1,NA,1000,800,2,0,5,5,3,1,2,3,7,3,7,61,3
"1654",1654,0,0,NA,0,0,1,1,1,NA,1500,1000,2,0,5,5,5,2,3,6,2,2,4,36,6
"1655",1655,1,0,1,0,0,1,1,1,NA,185.714279174805,510,1,0,5,5,1,2,5,6,3,2,7,29,4
"1656",1656,0,0,NA,0,0,1,1,1,NA,127.5,1,0,0,5,5,4,2,10,5,8,3,3,52,5
"1657",1657,0,0,NA,0,0,3,1,1,NA,510,510,1,0,5,5,NA,1,NA,NA,3,3,2,65,5
"1658",1658,0,0,1,1,0,1,1,1,NA,840,840,2,0,5,5,2,2,7,2,10,3,3,66,4
"1659",1659,NA,NA,NA,0,NA,3,2,2,NA,300,510,1,0,4,5,5,1,9,4,6,4,1,75,5
"1660",1660,0,0,NA,NA,0,3,1,1,NA,510,1,0,0,5,5,NA,1,NA,6,NA,1,2,47,6
"1661",1661,0,0,NA,NA,0,3,1,2,NA,200,200,1,0,4,5,4,1,10,NA,7,4,1,43,6
"1662",1662,0,0,NA,NA,0,3,1,2,NA,300,600,2,1,4,4,5,1,10,4,4,4,5,53,5
"1663",1663,0,0,0,0,0,3,1,1,NA,266.666656494141,1,0,0,4,3,4,1,8,4,5,3,1,35,5
"1664",1664,0,0,NA,NA,0,3,1,1,NA,150,600,2,1,5,5,4,1,10,4,9,3,2,40,4
"1665",1665,NA,NA,NA,0,NA,3,1,2,NA,375,510,1,0,5,5,5,1,10,5,6,4,3,71,6
"1666",1666,1,1,1,1,1,1,NA,2,NA,510,510,1,0,5,5,4,2,NA,4,1,1,7,41,4
"1667",1667,0,0,NA,NA,0,3,1,1,NA,66.6666641235352,200,1,1,5,5,5,1,9,6,4,1,1,60,4
"1668",1668,0,0,NA,NA,0,1,1,2,NA,255,510,1,1,5,5,5,2,8,6,8,2,1,65,5
"1669",1669,0,0,0,NA,1,3,1,1,NA,275,200,1,1,5,5,4,1,9,4,9,4,7,23,6
"1670",1670,0,0,0,NA,0,3,1,1,NA,200,123,1,0,1,4,5,1,NA,4,4,3,4,36,6
"1671",1671,0,NA,NA,NA,0,1,1,2,NA,510,510,1,1,4,1,2,2,7,2,4,3,7,25,5
"1672",1672,0,0,0,0,0,3,1,1,NA,750,1100,3,1,5,5,4,1,7,5,7,3,8,26,5
"1673",1673,0,0,NA,0,0,1,1,2,NA,170,100,1,0,3,3,1,2,NA,1,2,2,7,29,3
"1674",1674,0,0,0,NA,0,3,1,1,NA,1750,1500,3,0,5,5,5,1,5,4,11,3,10,34,5
"1675",1675,0,0,NA,NA,0,3,1,2,NA,255,510,1,1,5,5,6,1,NA,6,3,4,2,60,6
"1676",1676,0,0,NA,0,0,1,1,1,NA,750,500,1,1,3,2,5,2,8,3,6,3,5,26,3
"1677",1677,0,0,0,0,0,1,1,2,NA,200,400,1,1,3,3,5,2,NA,5,2,1,2,28,5
"1678",1678,0,0,0,0,0,3,1,2,NA,70,300,1,1,1,4,5,1,NA,5,3,3,1,57,5
"1679",1679,0,0,0,0,0,1,1,2,NA,300,700,2,0,5,5,4,2,0,4,4,2,7,23,4
"1680",1680,0,0,0,0,0,1,1,1,NA,666.666687011719,510,1,0,5,5,1,2,2,4,5,2,5,40,4
"1681",1681,0,0,NA,0,0,3,1,1,NA,1000,1000,2,1,5,5,2,1,2,3,8,3,3,65,5
"1682",1682,0,0,0,0,0,1,1,1,NA,186.66667175293,300,1,1,4,5,2,2,NA,4,4,3,3,39,5
"1683",1683,0,0,NA,0,0,3,1,2,NA,255,510,1,1,4,5,2,1,NA,NA,3,3,2,63,5
"1684",1684,NA,0,NA,0,NA,1,1,1,NA,300,1,0,0,5,5,2,2,NA,2,2,2,2,47,5
"1685",1685,NA,0,NA,0,NA,1,1,2,NA,500,800,2,1,5,5,4,2,NA,4,3,2,3,69,5
"1686",1686,0,0,0,0,0,3,1,2,NA,116.666664123535,510,1,1,5,4,2,1,NA,3,4,2,3,27,4
"1687",1687,0,0,NA,0,0,3,1,1,NA,173.33332824707,520,2,0,5,5,1,1,8,2,5,3,7,21,4
"1688",1688,0,0,NA,0,0,3,1,2,NA,550,510,1,0,4,5,2,1,7,2,7,3,3,45,5
"1689",1689,0,0,0,0,0,1,1,2,NA,275,1,0,0,3,4,2,2,9,2,6,1,5,19,4
"1690",1690,0,0,0,NA,0,3,1,2,NA,255,145,1,0,4,4,5,1,10,5,3,2,3,37,5
"1691",1691,NA,0,NA,0,NA,1,1,2,NA,175,700,2,1,4,4,3,2,NA,3,4,3,3,37,5
"1692",1692,0,0,0,0,0,3,1,1,NA,300,600,2,1,5,5,4,1,10,4,8,3,6,64,4
"1693",1693,0,0,NA,NA,0,2,1,2,NA,75,300,1,1,5,4,4,NA,NA,4,4,3,2,50,4
"1694",1694,0,0,NA,0,0,3,2,2,NA,400,400,1,1,4,5,3,1,8,3,4,3,6,18,4
"1695",1695,0,0,0,0,0,2,1,1,NA,766.666687011719,300,1,0,5,5,4,NA,10,4,8,3,5,43,4
"1696",1696,0,0,0,NA,0,3,1,2,NA,150,1,0,0,4,5,5,1,NA,6,3,3,4,19,5
"1697",1697,0,NA,0,0,0,1,1,1,NA,750,1,0,1,5,5,2,2,10,2,8,3,7,34,5
"1698",1698,0,0,0,0,0,1,1,1,NA,340,1,0,0,5,5,2,2,1,2,5,2,6,20,5
"1699",1699,0,0,0,0,0,3,1,1,NA,333.333343505859,1200,3,1,5,5,2,1,4,2,13,3,9,28,5
"1700",1700,0,0,NA,0,0,1,1,1,NA,1025,300,1,0,5,5,2,2,3,2,8,3,7,42,5
"1701",1701,0,0,1,1,1,1,1,2,NA,1500,1,0,0,5,1,1,2,NA,1,3,2,6,19,1
"1702",1702,0,0,NA,0,0,3,1,2,NA,1500,3000,4,1,5,5,1,1,5,2,5,3,7,44,5
"1703",1703,0,0,NA,NA,0,3,1,2,NA,400,510,1,0,2,4,5,1,NA,4,1,1,5,19,5
"1704",1704,0,0,NA,NA,0,1,1,1,NA,255,1,0,0,5,5,2,2,9,5,5,3,3,34,1
"1705",1705,0,1,1,1,0,1,2,2,NA,1750,2000,3,1,1,1,4,2,NA,4,2,3,8,30,4
"1706",1706,0,0,NA,NA,0,3,1,1,NA,900,1000,2,1,4,4,2,1,4,3,7,2,3,60,3
"1707",1707,0,0,1,1,1,1,1,2,NA,900,907,2,1,5,5,1,2,0,1,4,2,7,19,3
"1708",1708,0,0,1,1,0,3,1,2,NA,1000,1,0,0,5,1,1,1,NA,1,3,3,2,65,5
"1709",1709,0,0,NA,NA,0,3,1,2,NA,500,510,1,0,5,5,4,1,6,4,8,2,5,56,5
"1710",1710,0,0,1,NA,1,1,1,2,NA,666.666687011719,1000,2,0,1,1,1,2,NA,1,3,2,3,40,4
"1711",1711,0,0,1,1,0,3,2,2,NA,833.333312988281,2500,3,1,5,5,1,1,NA,1,3,3,7,27,1
"1712",1712,0,0,1,1,1,1,2,2,NA,1050,900,2,0,5,5,1,2,NA,2,3,3,5,35,5
"1713",1713,NA,0,NA,0,NA,1,1,2,NA,666.666687011719,1300,3,1,2,2,NA,2,NA,2,4,2,3,49,2
"1714",1714,0,0,1,1,1,1,2,2,NA,750,1,0,0,1,1,1,2,NA,1,3,2,5,32,2
"1715",1715,0,0,1,1,1,1,2,2,NA,450,1000,2,1,5,5,1,2,NA,2,4,3,3,41,5
"1716",1716,0,0,1,1,0,3,1,1,NA,800,700,2,0,5,5,1,1,0,1,3,3,3,28,2
"1717",1717,0,0,0,NA,0,1,1,2,NA,1333.33337402344,4000,4,1,5,5,1,2,NA,1,11,3,8,47,5
"1718",1718,0,0,NA,NA,NA,3,2,2,NA,500,1000,2,1,5,5,2,1,NA,2,13,2,3,34,5
"1719",1719,0,0,NA,NA,0,1,2,2,NA,833.333312988281,1700,3,0,5,5,1,2,NA,1,4,3,7,55,5
"1720",1720,0,0,0,0,0,3,1,2,NA,510,510,1,0,3,4,1,1,10,1,11,2,3,42,5
"1721",1721,0,0,0,0,0,3,1,1,NA,866.666687011719,1500,3,1,5,5,1,1,0,3,4,3,5,34,6
"1722",1722,0,0,0,1,0,3,1,2,NA,1250,810,2,0,2,5,1,1,5,1,5,2,9,45,5
"1723",1723,0,0,1,1,0,1,2,2,NA,750,700,2,1,5,5,1,2,NA,1,4,3,5,51,4
"1724",1724,0,0,0,NA,0,3,2,2,NA,1100,2200,3,1,5,1,1,1,NA,1,6,3,7,46,4
"1725",1725,0,NA,0,NA,0,1,1,1,NA,700,510,1,0,5,5,NA,2,NA,5,7,4,3,18,5
"1726",1726,0,0,1,0,0,3,1,2,NA,1750,1900,3,1,5,5,3,1,5,3,16,2,7,68,4
"1727",1727,0,0,0,0,0,3,1,1,NA,3500,7000,5,0,5,5,1,1,5,4,11,3,8,57,5
"1728",1728,0,NA,0,0,0,3,1,1,NA,1750,3000,4,1,5,5,1,1,7,5,9,3,5,37,2
